genre,freqDiff_1,freqDiff_2,freqDiff_3,freqDiff_4,freqDiff_5,freqDiff_6,freqDiff_7,freqDiff_8,freqDiff_9,freqDiff_10,freqDiff_11,freqDiff_12,freqDiff_13,freqDiff_14,freqDiff_15,freqDiff_16,freqDiff_17,freqDiff_18,freqDiff_19,freqDiff_20,freqDiff_21,freqDiff_22,freqDiff_23,freqDiff_24,freqDiff_25,freqDiff_26,freqDiff_27,freqDiff_28,freqDiff_29,freqDiff_30,pitch_1,pitch_2,pitch_3,pitch_4,pitch_5,pitch_6,pitch_7,pitch_8,pitch_9,pitch_10,pitch_11,pitch_12,pitch_13,pitch_14,pitch_15,pitch_16,pitch_17,pitch_18,pitch_19,pitch_20,pitch_21,pitch_22,pitch_23,pitch_24,pitch_25,pitch_26,pitch_27,pitch_28,pitch_29,pitch_30,bpm
country,30.7681754,23.83528791,14.71795652,22.39729523,22.06321571,20.0209095,16.96548248,21.12782576,23.24234495,19.23996538,22.66066085,22.33555946,17.83068522,21.45965823,22.41536855,27.06549479,21.78603261,20.0537608,15.02010845,16.27210661,19.97362914,23.59829358,17.71299482,19.80875211,13.48647387,8.029704269,10.93878821,12.78853295,19.57725264,13.85914404,75.75486989,70.59415906,45.53197728,41.58113072,69.35188107,61.85281816,43.1305605,54.7797172,67.39739981,61.64187622,61.13399426,62.34463536,63.92965246,38.213298,74.55158021,62.03604733,68.19915514,45.57575119,50.40340725,63.48189545,60.9041159,63.87363487,59.7425286,57.39240176,43.60210277,39.9793616,47.47925204,67.62632822,67.51185661,70.09359582,66.97377343
country,14.52737215,25.51071145,23.78762516,30.09099222,26.89964087,21.4549517,19.36996651,21.31421606,14.86068435,14.08665459,27.87972943,26.88279745,21.46573664,20.76555137,21.95851662,16.86234636,18.10877803,16.90688256,21.91101161,14.35634345,14.55637923,15.50810358,17.44410671,17.23214383,23.5747653,20.08833772,20.85502577,23.64756442,34.02163274,14.38436674,48.75424506,49.3295006,48.10528839,55.84326287,68.48033515,42.61431432,55.69203177,49.14505919,46.37157032,49.49412847,55.74776272,56.84919561,63.87899789,45.84295406,42.20078615,46.15422578,56.59336232,66.08449439,62.06365009,46.00547653,44.55075863,45.37062871,53.7344151,43.65531961,47.42515866,45.75178767,62.04025428,60.31386957,47.3274089,48.88378547,55.72406056
country,17.74406422,12.69077597,26.99350705,17.28387265,21.52823974,18.74663784,15.69472745,19.7388408,14.20274006,22.44540594,18.45738161,22.04264679,13.68568683,13.14968639,25.05765246,21.3239426,23.20464604,19.02038361,12.18185336,16.50683339,23.70492095,12.46791278,12.06164294,15.44794183,16.61492386,16.23543353,13.45946957,16.16286836,15.61668739,18.00226574,47.44297088,43.31356279,36.63690753,58.74974406,66.11952307,41.65424258,41.32416233,35.2362426,38.66430975,43.31904123,85.10543735,47.86090319,46.2553451,40.65435197,49.92832938,52.03182012,43.91150275,52.83776261,47.01185351,45.92085115,43.47005702,46.60227124,43.42183286,55.01193379,41.82802537,52.84174019,50.82169759,42.13977605,34.06315648,52.6987052,
country,24.28483139,14.47593675,28.35352188,16.50810047,30.87376725,23.65003339,23.37511462,31.50923885,23.4744638,30.69933017,16.7363092,24.0900786,13.9233486,26.19155759,13.72184208,20.10985876,20.40638317,16.57549277,13.17197617,14.06246867,27.79190707,18.48737985,25.09933885,14.12451655,23.63774447,16.02729267,19.85271536,13.07533387,24.72104151,28.44479932,48.79543738,55.78060026,42.28095769,59.79612599,53.06975351,72.84698903,62.96460839,60.89807111,64.36980962,57.62481426,57.06042134,60.54978544,47.75905414,49.56313351,46.33279809,59.20821285,53.12139937,50.07238459,44.97332045,42.32499819,52.43217193,42.65859781,61.35074988,36.01322068,39.65434088,55.0842907,55.47545437,46.38397669,47.52762293,50.57238326,69.08267579
country,12.16240961,13.25424541,10.39831583,20.19560242,21.83180476,20.41123348,15.33150461,22.03059917,15.3153359,14.3155886,11.69553254,19.30639813,18.43012307,14.07057914,12.07991919,16.17642097,18.83569349,13.7284862,14.36027985,19.18270473,8.552163829,23.73466488,13.93393032,16.6731957,15.70517777,14.71502149,24.76117625,14.44252105,17.93277845,16.49429757,45.5245311,47.21184034,45.35726334,47.59723557,43.53240062,47.24212292,45.51538893,44.51050133,43.81376533,50.70453945,45.65026075,47.63988752,55.69607491,56.84187703,46.65148988,56.49908898,46.73101061,46.66531221,47.4245342,50.48652525,45.09004078,40.61018212,46.31835046,43.56157099,44.50916024,46.4703999,45.73228313,42.29584388,49.20536955,44.69966959,99.42124625
country,35.83844363,22.2000226,33.67369616,28.80363828,20.31480413,32.75383441,37.98087009,33.85704118,45.74002696,45.16730571,57.22457102,10.88267678,16.6472862,37.01949979,34.78029365,25.02291356,21.14550912,34.59889929,50.18749338,36.99142971,27.17815686,38.23512312,23.07204277,23.99459822,35.86524937,28.03024284,30.54492106,30.45787416,13.19238392,26.31070711,52.65307114,60.82411087,57.28306163,59.87088128,52.21103438,59.24988077,68.15107337,74.46677399,67.77952106,66.87307473,60.29774901,55.40336263,51.98784141,58.4495642,72.99704157,76.683016,54.65696761,56.72695116,50.18277749,64.84581144,60.86371772,64.23242746,66.97513039,55.66660389,55.59542439,58.043113,47.60719787,63.17287516,45.76055669,56.73557902,76.26238371
country,42.01676339,41.71660616,43.35603784,37.71979128,28.71731866,23.26887997,28.94129721,20.2756113,50.51873847,18.02515939,28.78409625,51.42887209,28.62319173,39.3808797,21.63254746,16.91378498,37.00768554,59.90829036,32.35393912,67.84980862,55.35654524,21.45710825,41.17542412,22.27277223,25.28929807,27.23501302,42.81070535,50.47644709,59.2457789,34.34965461,68.87031564,75.02946366,77.1305393,73.94487416,67.53668142,55.68527896,60.34466154,48.13518356,41.26661602,63.01188615,75.98037108,59.34864878,69.12218795,54.59955872,48.24287273,54.9357416,55.70426063,57.88506761,78.46553776,80.16240426,78.41801745,75.99802958,71.19636332,65.14944839,51.1450481,40.95575945,58.75774366,82.80181636,54.75412653,51.49897899,56.84576383
country,30.42399707,24.99591478,21.41927742,30.86700542,15.94848298,22.82234654,24.67552373,15.1974933,31.20054172,36.97555771,15.66813322,29.86183582,36.77219692,21.28539305,36.24026892,31.12640215,24.34078149,24.50353134,16.27069296,21.3395145,20.67710256,30.32347279,18.9369962,17.53785364,45.62754565,20.68573692,34.56060931,35.71941884,40.68198259,32.10163169,66.02360457,51.61053183,59.10833013,48.86116223,53.88305646,60.37104407,58.63330602,52.06020071,52.59121784,58.75608231,64.04661569,64.06978119,58.0551929,61.34158476,50.74856905,61.14412013,60.02988735,55.37553619,54.62508481,52.10866955,45.84663932,57.88702632,62.81422824,61.91378314,57.4023756,57.53019705,52.89558996,59.59042917,65.48217277,55.0611928,89.86888354
country,31.8308629,34.00802287,39.72455876,29.52222773,19.59016979,31.31648386,18.21697533,25.05427418,23.3391609,31.31984439,39.7918587,25.56482961,31.21186801,41.48595635,27.23374915,31.09380162,23.98141333,24.57877835,30.5528525,29.0572625,18.28854202,19.83024685,20.90834063,30.08777875,22.74840115,33.46702368,33.46894675,27.79261546,23.92799783,31.03828019,69.93629161,60.27375314,57.10218013,62.65474337,59.8920084,65.42325734,43.97701609,41.7359585,57.96747917,66.40300919,58.96877675,81.06558041,76.47242,63.32385343,60.70107482,61.93320387,63.02505467,50.16597916,57.15973246,58.76704908,68.92157552,44.39743468,43.79205695,57.88733496,66.04693311,55.8828227,76.95050031,75.25743804,61.60052863,51.57845466,65.60543242
country,20.84194912,31.67751863,15.03671198,25.32256276,32.14741116,18.13314319,17.74391667,15.80692058,21.60334252,23.34839614,25.20434366,24.05503568,26.625898,20.84944708,16.94189163,28.74426579,27.60394973,30.09898869,41.46954664,29.87456722,19.68967517,26.06994666,33.53718425,22.45852047,17.28682161,26.11033422,20.16911692,19.31666594,30.26814431,29.71500996,57.69329435,71.07270423,71.62374115,54.6475123,63.28582347,56.49629708,48.00967727,44.9445618,66.81362888,54.26368075,61.36584739,65.01741099,57.73315039,67.19590839,58.27547792,50.28009302,57.2355022,63.90630846,86.72356166,58.56897523,64.49608222,63.05995338,55.25275084,50.99503885,48.62929992,46.17810183,45.38082176,50.91497368,65.25600806,58.78901859,70.71085616
country,20.53461954,9.146680376,14.08743246,16.20892334,15.11721602,19.62056618,18.52532893,49.89895441,59.14884936,27.48576055,22.36110194,19.41740208,22.18341759,15.26328124,8.9847701,12.96651426,22.32634424,16.53964524,11.17907799,19.16687212,16.50569346,10.11597395,12.05992133,22.03993377,17.08781315,22.09958173,26.19578284,11.47365074,13.15397466,19.27130519,57.3281493,55.97154076,57.15174502,55.97975931,56.1524782,53.02951298,46.70654084,75.77524797,87.08964565,60.54505539,65.94909473,58.00524627,62.32666184,52.42065758,57.95195859,54.3487971,59.47974476,55.48944118,50.36216612,63.53236522,57.7747541,48.63206495,52.87734737,58.92550641,62.50168911,58.32418823,53.55695751,59.01889216,53.93925112,58.00228997,77.49530086
country,28.86240996,38.62527558,25.73990061,42.58698964,30.15028897,16.61948455,20.58306934,32.18498891,27.46038101,19.07441311,18.25046931,16.71401623,14.76539505,4.952935699,15.24512653,8.476465279,7.781469583,5.193329616,9.336101748,18.86746917,18.02546697,15.71939406,16.43135059,25.24688249,25.13811629,12.01478711,23.90693076,19.34607171,30.90322946,19.53228328,52.18480128,63.61348857,66.1998307,67.17646381,59.42384942,56.05406331,52.39627705,55.65632532,61.98574838,52.91360997,53.23040319,55.92720129,51.48912306,54.97780059,53.96261011,49.13134618,49.07101298,52.17474436,47.16386485,55.94660222,60.84921194,51.20119352,56.49164901,59.48113765,60.23799293,58.21419428,55.12081217,54.34917539,63.99984342,59.73640229,53.79142649
country,15.65847066,16.37850028,22.80611832,23.10470522,10.88793157,18.79054826,18.50844198,22.86032068,22.33776138,14.30192314,15.05621203,21.31286997,19.37439105,16.86532319,16.70588441,10.60075087,25.72215026,23.34473893,18.69182058,25.21816686,30.35188637,25.9295945,23.97743976,18.31944673,18.75897354,10.14949418,21.65714247,20.75606256,24.44061471,18.06714797,53.95035778,44.60736749,54.26018338,53.3631512,58.49713907,53.90421996,61.33784964,58.94072581,53.54982837,54.16421571,52.58997602,49.78025889,56.74336509,50.2088183,43.16541645,44.87688524,47.92054012,56.63442004,55.2352373,50.01038201,50.37872323,53.94694448,54.09395901,44.58286481,47.30993573,43.17193302,57.46992519,44.49200431,59.17997759,55.73056811,89.35572248
country,23.3942784,19.99641209,21.74067589,20.31114876,19.18632326,18.17356033,21.89423465,22.99727087,23.60126342,32.84473028,35.91962652,33.31567178,19.36016777,25.68606313,25.35243355,24.58017243,21.95018925,16.21686302,19.11306012,16.57487786,26.3094361,32.63527497,29.20151532,28.33031225,24.67194697,17.16497452,32.45094247,19.97785694,18.83274151,15.82494691,49.68692359,58.05203274,49.59888884,56.59293028,53.45666885,61.42141821,49.26025133,56.63791284,53.60451765,67.13554994,64.11304128,60.37166906,66.05215898,52.88497322,52.84287768,54.68280055,56.86716417,52.6521751,56.69239328,53.43833666,68.37240033,75.97982646,54.18716173,62.6521138,60.27165905,69.51576623,64.50152286,58.20090272,52.0591805,59.05460242,87.07391404
country,17.60445165,46.94562066,25.82349645,28.55546205,15.03161381,34.78689814,35.897882,35.80059872,23.26166049,26.71072489,19.79963552,43.54087603,46.97384832,33.03668451,23.36582077,34.1402866,44.67412977,35.35202825,47.63116033,44.75285547,28.7734466,18.19368686,15.16718884,27.2949459,30.34635471,15.32236832,26.28719892,33.04952344,24.08975375,36.85089932,59.96174309,55.72919402,51.83013472,54.97567252,44.34528369,45.23588278,52.98874088,54.24189918,50.38938939,45.28101473,49.00222131,55.80813084,74.69394648,56.55975147,59.9690754,43.84318525,65.08264684,71.95255572,74.7556328,49.87525212,52.28204931,52.08936949,46.01305638,46.11318633,45.74842897,44.1606668,50.02616137,53.62790485,55.43262491,65.42166315,76.46955296
country,26.48745765,30.39881705,28.05194044,19.12747751,20.4799207,33.49300194,28.11045571,24.22022373,28.69875538,30.31291065,32.76926683,22.22986585,23.16904991,29.7243132,30.53460462,26.20911692,27.619518,18.35553239,20.74040711,26.14426667,9.808759491,20.35891179,23.91114684,20.54583779,20.27857363,20.86405622,22.46287307,21.72782517,13.92275874,22.92333464,77.70465929,48.46016303,59.93456322,64.59921522,45.23896169,50.98243288,62.32570435,50.5263985,62.29356411,43.75138305,45.8640551,57.90320951,59.91312879,55.61415029,52.27641421,43.23681433,49.60899459,52.78275574,50.89006708,63.68184724,45.51778368,56.03231953,49.58903876,46.37080392,48.8218461,44.3738563,52.5619671,44.58722944,55.89992488,57.91103611,51.51661251
country,42.22871393,26.93244295,16.55849137,19.1079348,19.14578584,21.09577799,20.59752438,27.51477119,25.34422312,17.448107,18.94792156,14.81622438,23.62532943,15.76187106,31.25815963,12.36938604,22.44981827,21.15738068,18.61627885,16.78812905,32.16322974,24.34483392,28.97540979,45.22378007,14.16994331,41.95313708,25.05180346,29.44292922,29.11670465,23.5733997,58.79029725,62.97473934,54.22971379,53.05997973,55.37515294,52.77907136,54.40241126,52.71054006,59.74632152,57.52554836,62.5113591,59.99498279,58.67187881,49.41583625,54.34451516,56.17583977,59.56271788,62.8175205,50.0180531,58.11704041,58.38764049,57.49514425,55.78291179,56.50338541,58.54115331,51.52093033,62.14297006,57.12091694,55.21627,53.11367647,55.55789019
country,16.5894366,48.36336263,30.15529228,23.4794571,39.07554792,21.82708595,30.94886574,16.25673986,24.11764469,35.53873975,20.69032239,33.15895592,19.74050378,37.47154613,21.92226956,26.9809493,18.64980275,20.67490446,20.47871141,22.46744913,28.98032502,40.96019506,12.89288399,34.53459218,18.79746388,23.41317355,22.18656269,31.42717296,28.93403548,12.96780131,52.65091694,50.69683989,68.94928928,58.49227098,57.76688128,65.8887833,69.13265406,70.950476,74.7169468,64.15916745,60.58640547,53.08648983,66.67566628,57.56102531,60.32802901,56.39039985,61.00412546,58.79316499,60.74556519,50.32213105,59.18740295,56.78903314,63.68371121,57.31457857,51.47216806,52.85748628,62.91095352,62.62687834,51.44074405,52.08250498,97.01719076
country,8.496408231,15.54560525,15.84274603,23.77318847,54.57287168,47.79142656,30.08029194,30.32080752,43.92065057,37.15992421,32.76401414,36.04207601,25.62931583,24.69472906,27.2670001,10.63324777,46.38580679,39.59820978,27.55570238,36.24020282,23.64913848,43.5083776,12.22299595,16.54838545,27.980565,23.87674813,12.23946754,23.54955006,13.32490986,33.27645162,43.44820716,34.33349068,38.59484091,42.95670301,47.17080112,63.29442836,54.87423014,55.031915,62.0381145,60.41141111,49.58859599,52.61027314,51.96178214,49.21009419,49.38130241,43.37873277,50.22867779,53.37947446,44.09422497,72.43248083,56.79909232,46.9411913,40.17149974,42.6513836,51.09345148,48.83663523,49.5609452,48.66986448,50.76826379,49.49153953,86.35751699
country,58.27196139,24.24119665,51.73074484,36.39766718,25.19561031,21.96224009,23.56320294,24.12598302,49.94163513,21.63537579,49.75556221,28.64651591,56.64153364,18.39939299,35.42641155,29.21439434,44.63216229,35.28633115,30.43538715,37.12509051,39.47737604,25.73583886,46.08906102,30.1257351,20.88640384,23.96654037,52.86401881,46.33718157,36.07013074,21.12110108,80.40598861,75.59812785,84.40896003,65.38794114,54.18579776,51.46630434,55.0044066,58.07905996,69.24321037,89.9117217,76.50197894,57.8155962,62.17853067,58.34447116,53.22575352,66.98808947,69.49225599,73.95901347,52.81783339,62.98920778,89.54355612,90.36022186,58.47531394,60.32182636,54.58205857,50.45830731,65.06495409,67.79633464,54.91787525,58.95976515,65.03455647
country,22.08235345,22.2659707,18.79361135,20.63066262,35.0719729,35.56407827,35.59246232,44.42614767,38.79515164,36.76990993,28.35207324,28.77757671,33.73937017,15.99436617,37.69217665,30.06894472,18.23544619,20.1851227,17.56834968,28.1342379,16.28045313,14.36326265,27.96176595,16.76525761,22.211409,20.39332985,23.93479566,10.19979207,13.1244302,22.15095869,55.12657755,53.04761124,67.99775004,58.40751125,53.8351145,74.88653733,57.88386899,65.37220738,72.18405666,57.20072724,48.88213091,49.82999722,55.21449927,48.25226886,55.37174926,59.04651,49.80790076,42.23929844,46.77159571,51.736164,43.25706163,42.46139801,48.66007153,52.58210683,51.48353807,48.36833768,51.026136,56.94331316,57.01557913,49.4200451,73.68218352
country,15.63587206,16.65981634,19.85399725,28.38969736,21.70985521,25.78428649,23.88916127,25.10655024,26.53424552,23.02467947,26.43989761,22.84483995,20.61025168,11.75275997,14.71877194,19.5279275,21.06861119,26.87881424,25.42346168,19.49266409,28.26512218,14.98123966,33.31875864,22.51338927,25.47659625,36.47798686,27.51984986,25.31995848,28.3328544,24.48605207,48.68077521,45.90157637,47.07585109,46.42896803,44.56629314,52.17703336,62.91050676,51.84041737,47.39004792,52.31006117,59.47136147,51.83431058,49.71562878,43.0671581,51.91597047,47.51575999,44.87476482,53.30890895,48.80309438,49.25251619,50.78080297,55.76454775,44.69717443,70.96461425,50.19404407,57.11953141,61.13289323,60.58827671,51.33618448,55.35489495,54.64682349
country,17.98108559,26.03378288,26.53266808,29.37824717,26.07178412,22.39298515,33.01818681,14.70752502,21.62420673,21.39086454,20.47543958,24.31017373,27.25562146,25.81705346,25.20942764,16.00669934,21.57050844,24.98738028,26.78418875,17.65866158,25.35219664,19.47509051,19.20640774,29.52504811,28.98331768,10.52055924,28.8640856,16.15334639,20.37138799,18.41787319,58.62870034,65.13076773,66.26653476,55.69493059,59.84187725,59.70395989,66.61425072,49.93554758,53.24709879,59.72764632,52.96397338,53.56329044,55.50002005,63.85600786,56.3087529,65.80377856,58.38853907,53.36962341,64.13601161,73.07612308,57.46818729,56.07164897,55.43609947,68.15828173,52.9915091,53.08079804,53.18985003,52.90491237,52.19409721,59.73627765,95.03344839
country,22.98137289,27.8949424,30.55908706,33.532119,30.87484825,18.68928335,24.4830743,29.84499295,27.75174195,24.20031553,28.8114061,12.65851304,25.82426884,52.14057262,23.18352585,39.20512236,21.47103792,25.3683367,17.03123411,28.62209982,21.17462016,18.60092033,17.13327214,21.10376078,32.66398638,23.4729121,24.66430195,30.00150818,29.73620254,24.64541024,54.38526093,50.05987052,58.22113773,61.75283042,56.14920558,62.00488246,58.14871278,64.19622812,65.60182864,59.03762063,52.28928783,55.19410812,42.82364885,58.38345124,64.51855203,69.45474434,70.70413483,52.21759841,51.42811097,57.26193761,47.83747731,49.76304351,52.27805408,49.72846373,55.2306751,54.78342438,50.42059796,56.52403366,49.77392747,49.10525451,91.964353
country,20.73080359,31.37269658,33.44420529,22.94534221,24.69415585,35.45315126,14.64805065,24.59426212,13.78873808,21.2792005,27.00296545,21.1665761,21.7396136,22.82523898,28.54200928,28.65462248,15.60314522,26.12630064,35.78927905,18.07291354,26.59943209,25.474715,16.06883147,29.3338636,29.47376652,34.11880586,33.48556344,25.66511434,27.16771752,27.38668544,61.25586124,61.70812261,53.20067481,61.06846388,60.05629322,62.91759243,61.6309504,60.68416045,54.40617033,55.6439594,57.10487419,59.59741637,57.96360938,53.54374606,58.82135551,58.32011856,55.71918328,44.08975601,44.5635171,68.46247819,57.51632513,58.84364026,66.6941193,56.72522336,64.88368243,61.50384548,61.01390581,56.60716177,43.35634028,53.63507559,92.55704961
country,50.84085349,36.40186573,25.14676778,24.75110111,12.8621483,9.487649053,12.24945006,30.93223967,30.05291682,45.51578032,45.01102523,18.27442682,36.86754634,35.7127617,19.3879279,23.74434111,10.72697072,14.51906281,30.37273909,29.15890768,56.76215385,23.10934968,34.35069189,35.9472213,25.26247916,17.74339213,52.40147747,19.1394979,17.49271438,15.04345274,70.29999074,65.79197968,65.55648289,62.56373649,49.82544646,51.42697286,55.00677393,54.13047099,62.31813129,67.18866437,64.52174315,69.60985938,68.0656316,62.97680247,64.6431317,60.77047773,58.33026451,48.21433595,55.49386685,61.1985612,68.2011756,66.54439971,56.17313988,67.66863082,68.73701832,72.0249098,64.38443499,63.90781207,53.59370618,54.89780231,81.45552707
country,20.82527548,29.0034533,34.72249915,25.11754068,20.02633993,31.92941656,25.48799544,24.21888227,23.41370205,20.72856253,38.31075826,34.8678808,28.36274619,17.76287702,28.02510471,23.54658338,33.38021983,14.31666849,14.84007555,34.48840703,26.53723155,30.27428142,16.48834151,32.6829259,34.82451034,23.56868412,16.79917941,13.23852249,27.62239282,25.4077805,65.16060534,67.00466706,55.92211435,61.15576234,45.51823434,49.87816957,64.74183646,62.54083075,53.3017571,50.62626089,57.38906621,68.27037589,61.15000241,46.58710897,57.20084612,60.671001,49.12083151,45.34081313,47.68708961,69.15892366,64.46141966,62.24391773,66.06549871,64.60818186,67.90393333,49.90263686,56.18456455,47.8466812,63.89537465,60.73452067,55.40316919
country,17.23140115,14.71720456,18.39365127,22.49981946,20.60028308,36.6205745,26.36002692,20.4266596,19.83347191,18.24425241,14.6649271,14.6998873,22.92973441,25.0766553,17.97840872,31.72082285,23.23978528,25.22894991,37.50327994,49.6788753,24.22806229,21.16878966,11.62794529,15.11350624,27.35222746,26.60576003,45.08928782,28.2611302,38.89589531,29.53852602,52.94846452,50.42048521,52.97154582,56.55476912,53.20041266,60.77041289,52.46803319,42.86110182,69.4962993,47.3544968,52.77852897,53.03248587,41.04375103,58.04724955,54.38169488,71.66901866,45.00953923,51.73462721,55.39844424,43.93424793,43.77539763,40.68326755,45.88731863,35.9347048,55.98890393,53.69648539,72.67671186,49.31760469,52.12558897,55.88350482,100.6773103
country,27.1650933,22.05853076,31.21198239,27.54161755,38.51329472,38.8993203,25.58653189,23.29562859,42.52242878,44.75869074,32.75046895,33.7198995,25.18522062,40.31650057,25.23720867,25.53345006,50.6199316,21.76784056,41.99218868,30.13982098,31.84742828,44.49463575,41.57066634,32.9394519,29.31963964,29.4337589,25.0191539,41.53599456,35.58620891,37.26461436,53.37207062,52.76502654,50.2831774,58.72500043,81.06071942,70.67962576,64.50013227,52.98682155,58.08687467,60.85244928,75.59797402,57.48786137,48.0138234,67.18102681,60.18255775,69.29100071,87.86956397,95.20380437,54.7842566,63.41116298,63.62775829,67.28068809,63.95745568,71.45030399,58.19821948,75.14178839,74.91683383,58.61109351,74.76945735,77.36810116,92.49148805
country,14.80398337,18.95632164,14.1055342,22.77102725,16.54903289,17.16248499,21.81006413,14.69314129,19.66708699,28.57754164,18.98948308,23.04563686,22.78254376,32.94612265,18.79242513,33.80412121,28.4195125,29.79345763,28.75742223,31.91057932,34.45948318,38.62893884,18.54881676,28.46099984,29.90072848,30.65918967,34.31961404,25.40162464,24.16326569,16.40748761,52.63239748,46.46072068,50.8273397,55.8415868,76.2254495,59.02484184,58.29244614,51.16074567,47.34274257,61.55387435,58.94455107,61.090958,53.61850925,48.51694666,72.15638529,63.02860503,73.02742519,64.32442891,74.61099625,68.06100056,50.90842943,72.71130229,67.38089912,78.86634081,65.85899921,69.49426749,76.8865965,71.60867922,52.16869008,56.93343806,68.98889415
country,17.59566937,30.49508802,29.57054095,24.82275507,29.45572273,23.61364226,16.92732838,15.57140983,22.43293674,18.06753015,15.05205756,29.8597558,39.96722361,28.09803248,20.83553001,16.04299938,29.9026774,21.26406313,37.21746026,19.30617841,26.70479283,25.64737547,19.63705763,15.90405248,20.56009571,16.07219018,29.58840831,21.14304806,38.60661277,22.88413741,54.177626,50.32241972,61.03471073,49.64332146,50.91989273,54.34716336,52.05206414,57.70421822,52.38618629,46.33498329,55.59008093,54.19944355,57.03330665,55.08212591,48.36566876,45.15836542,57.06247339,54.93331714,54.49861731,67.94474393,49.34260435,53.52114717,54.32998639,62.38936979,72.75342125,42.89691845,51.81930595,58.3463282,66.00561382,55.15981621,100.7846407
country,18.61198659,33.66326782,25.86390767,29.15892507,9.998897773,46.31352585,33.44203155,35.68607331,25.31310124,21.53710241,38.46815715,32.7893567,25.29269111,24.59392145,22.52966805,19.22175685,24.6740422,31.90577874,28.90760046,11.35837939,44.93903803,31.01527897,19.21043897,27.07927648,27.33784022,20.13205039,22.12439877,35.38761476,34.2401275,39.14019944,51.90081915,58.93195095,52.81173192,44.51869903,37.65406986,54.21265278,61.47498171,67.21542225,52.53428836,54.34878008,67.92000234,82.8207142,44.18614853,39.85239419,46.49522444,56.25722478,42.38179353,55.74212283,46.28666456,49.92758037,59.72822872,59.58641522,56.39116731,64.09475105,55.94082597,58.63749792,55.1474416,67.13479233,70.86956894,67.90107079,60.19382903
country,25.04669488,22.86063984,39.09049722,30.92044889,36.1290027,19.70777222,30.57517861,20.43098738,21.85107673,33.81468328,31.21038978,18.88608855,20.60168886,17.46003688,35.25051822,27.7867486,36.48610042,21.84374756,26.28789312,29.58727708,27.54206524,29.04930438,27.20199314,26.55569351,27.73985205,21.35407688,14.47629564,22.91169787,14.52403665,22.30860372,56.7767125,50.98365518,50.16670662,60.38396134,62.85303435,47.08436553,57.99231534,46.31257933,46.98967947,44.00338412,51.68604638,50.01097999,38.73557512,42.22110269,53.46937111,58.9333516,55.22377085,69.47000379,53.42452497,57.65561419,51.50783397,68.33618359,49.99691772,59.45093625,55.1201619,51.69719847,44.15885624,56.31442278,47.414487,45.98479976,99.77363446
country,24.18812878,15.54502872,25.93511987,23.95342817,25.46390361,29.34770441,20.83143896,33.21429388,16.84204827,29.9302574,16.08276381,24.38831964,27.56369696,21.37380515,19.59457327,22.99750633,29.06806466,16.26752285,14.50406759,16.1416386,23.0241245,23.85689217,18.955203,24.8182468,20.31679733,17.9578322,19.46533973,19.64615643,35.15867434,21.71785872,53.50844843,47.85731475,56.78570486,52.86079833,59.00561621,61.66042399,55.00933829,45.03335971,69.36174836,63.15848328,50.76847493,50.66744764,53.33188079,45.31554706,50.59666336,59.52449252,55.47297189,53.00720987,46.19294952,48.75841833,53.11453637,67.02281251,55.07155219,46.60206797,62.9088927,67.27856241,75.49844822,65.84018725,69.40256562,72.45195025,80.57001259
country,21.07919555,23.31540257,15.52733642,9.459687079,13.68036631,15.11818431,20.43061961,27.72157198,19.59036362,10.47632924,14.8322303,16.31320972,21.58527665,22.29497051,19.23909187,16.34144699,24.64513957,20.2153465,18.53974975,21.16163809,16.49757151,25.783956,27.20171893,19.05421759,23.47147017,13.54535865,21.57256958,26.75373725,19.28642056,13.42423999,45.6789859,57.20677753,50.81345139,48.51939259,47.3861862,45.73788856,52.87176629,52.66803165,49.97238949,44.33775888,43.97590471,52.44092409,63.19742842,51.22851447,52.89204362,53.47336188,52.04237046,57.6188594,46.95623247,50.61290067,49.9646437,52.08450113,67.15531114,59.06122083,50.01868909,62.81166848,65.18210371,81.25550487,55.44859882,49.92913011,93.99643879
country,29.0156768,11.84965266,10.50063904,23.54951259,19.73474159,15.75043961,23.61078474,18.59072875,13.22067132,18.38366395,17.40766617,17.78552983,19.3626114,25.57562888,24.39992687,15.29165846,10.82569935,25.99734604,19.40503939,13.51460227,22.45854169,26.39424693,25.89139234,32.8636746,17.76252069,34.24844005,31.03393741,28.00647557,11.90348908,32.46924839,66.18631593,50.60912589,49.27182575,48.26947554,54.96370398,59.30898001,60.47214526,56.26832656,57.36382879,53.3860966,53.40465741,56.90638795,55.72360549,61.62239873,59.63896321,65.08382052,69.82962276,49.57889424,56.33041595,56.01890395,64.87631563,50.08715417,65.22372117,63.25233672,57.84640201,54.46684496,63.14273896,56.71220602,60.99928603,53.92078923,72.36615934
